level1,BJA5,BJI5,BJN4,BJU2,CCA1,CCI2,CCN1,CCU4,CDA4,CDI2,CDN2,CDU1,CSA2,CSI2,CSN3,CSU3,FZA2,FZI2,FZN1,FZU5,GYA1,GYI1,GYN3,GYU3,GZA3,GZI2,GZN5,GZU4,HFA5,HFI5,HFN2,HFU5,HHHTA3,HHHTI1,HHHTN5,HHHTU2,HZA2,HZI3,HZN4,HZU5,JNA5,JNI4,JNN1,JNU5,KMA2,KMI4,KMN1,KMU1,LZA2,LZI1,LZN5,LZU1,HEBA3,HEBI2,HEBN3,HEBU4,NJA5,NJI4,NJN2,NJU5,NNA4,NNI4,NNN3,NNU2,SHA1,SHI4,SHN4,SHU4,SJZA4,SJZI5,SJZN1,SJZU1,SYA4,SYI1,SYN4,SYU1,TJA3,TJI2,TJN1,TJU1,TYA1,TYI2,TYN3,TYU5,WHA5,WHI3,WHN5,WHU4,WLMQA2,WLMQI4,WLMQN2,WLMQU2,XAA1,XAI3,XAN1,XAU2,XNA3,XNI3,XNN1,XNU2,YCA4,YCI2,YCN3,YCU2,ZZA5,ZZI5,ZZN4,ZZU5
1489_tniA_KX710093.1,0,0,0,0,0,0,0,5.71E-05,1.72E-05,0,2.05E-05,3.09E-05,1.06E-05,0,0,0,1.76E-05,0,0,6.20E-05,0,0,0,0,0,0,0,1.81E-05,0,0,0,0,0,7.38E-05,0,0,0,0,0,2.24E-05,0,0,0,0,0,0,0,1.75E-05,0,0,0,0.000116536,0,0,0,4.71E-05,0,0,0,0,0,0,0,0,3.87E-05,0,0,0,0,0,0,1.67E-05,0,0,0,0,0,0,0,0,0,3.65E-05,0,0,0,0,0,0,0,0,0,0,0,1.34E-05,0,0,0,7.76E-05,0,2.24E-05,0,0,0,0,0,0,0,0.000115202
1490_tnpA_AJ515144.2,0,0,0,1.44E-05,8.87E-06,0,0,4.38E-05,0,0,0,0,0,0,0,0,0,0,0,0,8.21E-06,0,9.38E-06,0,0,0,0,3.09E-05,0,0,0,0,0,0,0,0,0,0,0,7.24E-06,0,0,0,0,0,9.06E-06,0,0,0,0,0,6.59E-05,0,0,0,7.01E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10E-05,0,0,4.07E-05,0,0,0,0,4.10E-05,1.62E-05,0,0,2.07E-05,0,1.33E-05,0,0,0,0,0,0,0,2.71E-05,0,0,8.09E-06,0,0,1.39E-05,0,0,0,0,0,2.44E-05,7.22E-06,0
1491_tniA_AM993098.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90E-05,0,0,0,0,0,8.82E-05,0,0,0,0,0,0,0,0,0,1.43E-05,0,0,0,0,0,0,3.77E-05,1.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47E-05,0,0,0,3.24E-05,0,0,0,0,0,0,0,0,0,0,0,1.87E-05,0,0,0,0,0,0,0,0,0,0,0,0
1492_tnpA7_HE577054.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493_tnpA_HG813238.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148564,0,2.96E-05,3.50E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46E-05,0,0
1494_tnpA_HF545434.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38E-05,0,0,0,0,0,0,0,0,0,7.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497_tnpA_FJAO01000001.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499_tnpA_L14931.1,0,0,0,0,0,0,0,6.84E-06,0,0,0,0,0,0,0,0,0,0,0,7.90E-06,0,0,0,0,0,0,0,1.08E-05,0,0,0,0,0,2.74E-05,0,0,0,0,0,0,0,0,2.26E-05,0,0,0,0,1.01E-05,9.93E-06,0,0,3.84E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10E-05,0,0,0,0,1.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32E-06,0,0,0,0,0,0
1500_tnpA_KC354801.1,0,0,0,0,0,0,0,0.00329299,0,0,0,0,0,0,0,0,0,0,0,0.00078594,0,0,0,0,0,0,0,0.000536873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001982434,0,0,0,6.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000177406,0,0,0,4.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003023821
1501_tnpA_LO018305.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503_tnpA_KF719970.1,0,0,0,0,2.04E-05,0,0,1.07E-05,2.33E-05,0,0,2.41E-05,2.14E-05,0,0,0,1.32E-05,0,0,9.37E-06,0,0,0,0,1.15E-05,0,0,0.000166127,0,0,0,0,0,0,0,5.04E-05,1.27E-05,0,0,0,0,0,1.40E-05,0,0,2.02E-05,0,0,0,0,0,6.88E-05,0,0,0,4.53E-05,0,0,0,0,0,0,0,4.00E-05,0,0,0,0,1.24E-05,0,0,0,0,0,0,0,0,4.21E-05,0,9.94E-06,0,0,0,1.25E-05,8.17E-06,3.25E-05,0,0,0,2.24E-05,0,0,0,0,0,0,0,0,0,6.17E-05,0,0,0,0,0,0,0,0.000141084
1505_tnpA_AMFJ01010795.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72E-05,0,0,0,6.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506_tnpA_KX118608.1,0,0,0,0,0,0,0,3.46E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507_tnpA_KU736877.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97E-05
1509_tniB_AY305378.1,0.000159533,0,0,0.000185843,0,0,0,6.16E-05,0.000152799,3.40E-05,0,0.000463512,0,7.43E-05,0,0,0.000156312,0,0,0.001194879,0,0,0,0,0,0.000220907,0,0.000549917,0,0,0,0,0,0,0,0,0,0.00011256,0,5.04E-05,0,0,8.03E-05,0,0,0,0,0,0,0,0,0.000582841,0,0,0,0,0.000156509,0,0,0,0,0,0,0.000631655,0,0,0,8.13E-05,0.000178545,4.26E-05,0,3.78E-05,0,0.000233216,0,6.13E-05,0,0,0,0,0,3.75E-05,0,7.10E-05,0.000247639,4.77E-05,0,0,0,0,0,0,0.000142613,0,0,3.60E-05,0,0,0,0,0,0,0,0,0.000366748,0,7.87E-05,0
1510_tnpA_KJ933392.1,0,0,0,0,0,0,3.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513_tniB_AB063332.1,0,0,0,0,0,0,0,0,0,0,0,1.70E-05,0,0,5.66E-05,0,0,0,0,9.51E-05,0,0,0,0,0,0,0,0.000369461,2.85E-05,0,8.59E-05,0,0,0.000798603,0,0,0,3.51E-05,0,0,0,0,0,0,0,0,0,3.38E-05,0,0,0,2.70E-05,0,2.81E-05,0,0.000198088,0,0,0,0,3.45E-05,3.44E-05,0,0,3.03E-05,3.59E-05,0,0,3.14E-05,0,0,0,0,0,0,0,0,0,0,2.16E-05,0,0,0,0,0,0,0,0,5.19E-05,0,0,0,0,0,0,0,0,2.67E-05,0,0,0,0,0,2.31E-05,0,2.73E-05,0,7.79E-05
1514_IS91_CP002783.1,0,0,0,0,0,5.73E-05,0,0,0,0,0,2.70E-05,0.000101313,0,0,0,0,0,0,0,0,6.27E-05,0,6.42E-05,0,0,0,0.000127899,0,6.16E-05,0,0,8.55E-05,0,0,0.000207056,0,6.49E-05,0,0,0,0,0,0,0,4.57E-05,0,0,0,5.41E-05,0,0.000161335,0,0,0,0.000133397,0,5.06E-05,0,0,0,0,0,6.19E-05,0,0,0,0,5.13E-05,0,0,0.000122291,0,0,0,0,0,0.000147357,0,0.000106585,5.14E-05,0.000130209,0,0,4.38E-05,0,0,0,4.29E-05,0,0,0.000109107,0.000189939,0,0,0,0,4.87E-05,0,8.16E-05,0,9.75E-05,0,4.14E-05,6.69E-05,0,0,9.81E-05
1517_tnpA_AGFM01000122.1,0,0,0,0,0,0,0,2.73E-05,0,0,0,0,0,0.00017822,0,8.56E-06,0,0,0,6.38E-05,0,0,0,0,9.90E-06,0,0,0.000411116,0,0,0,0,0,1.91E-05,0,0,0,0,0,6.46E-06,8.67E-06,0,0,0,0,4.67E-05,0,0,0,1.03E-05,0,0,0,0,0,4.71E-05,0,0,1.24E-05,6.81E-06,2.16E-05,0,0,2.26E-05,0,0,0,0,0,0,0,5.47E-05,0,0,0,0,0,0,0,1.68E-05,0,0,0,2.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43E-05,0,3.00E-05,0,0,0,0,1.09E-05,0,0,0
1518_IS292_L29283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42E-05,0,0,0,0,0,0,0,0,8.27E-05,0,0,0.000181587,0,0,0,0,0,0,0,0,0,0,0,0,8.29E-05,0,0,0,0,0,0,0,0,0,0,0.000155705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519_tnpA_EU503121.1,0,0,0,0,0,0,2.39E-05,7.61E-05,0,0,0,0,0,0,0,0,0,0,0,0.000166666,0,0,0,0,2.09E-05,1.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384227,0,0,0,0.000147215,0,0,0,0,0,0,0,0,2.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000364674
1520_tnpA_HE613569.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522_tnpA_AY327575.2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08E-05,0,0,0,0,0,9.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80E-05,0,0,0,0,0,0,0,0,0,0,0,1.76E-05,0,0,0,0,0,9.21E-05,0,0,0,0,0,0,0,0,0,0,0,2.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19E-05,0,2.01E-05,0,1.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523_tnpA1_JFHO01000231.1,0,0,0,0,9.34E-06,1.06E-05,5.52E-05,0,0,0,4.04E-05,5.19E-06,1.33E-05,0,2.20E-05,1.11E-05,0,1.16E-05,0,6.49E-06,1.66E-05,0,5.09E-05,0,0,1.10E-05,1.52E-05,0,1.80E-05,0,0,0,0,0,0,0,0,3.29E-05,2.35E-05,7.42E-06,0,0,1.16E-05,1.68E-05,9.09E-06,0,0.000106164,0,0,1.04E-05,2.15E-05,0,1.75E-05,0,3.34E-05,7.65E-06,1.16E-05,0,2.38E-05,0,1.98E-05,0,0,0,4.91E-05,2.25E-05,4.77E-05,0,0,0,1.13E-05,0,0,0,7.23E-06,8.17E-06,0,0,2.31E-05,0,0,0,1.30E-05,0,0,0,8.68E-06,1.18E-05,0,8.62E-06,0,9.95E-06,0,0,0,0,0,0,8.92E-06,0,0,0,0,0,0,0,0,0
1524_tnpA_JN849689.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525_tnpA_KU130294.1,3.46E-05,0,0,2.24E-05,0,1.04E-05,0,3.23E-05,1.04E-05,0,0,1.03E-05,3.14E-05,0,9.87E-06,0,0,0,0,1.57E-05,0,1.19E-05,1.03E-05,2.09E-05,9.74E-06,1.03E-05,0,8.63E-05,0,0,1.33E-05,0,1.28E-05,1.86E-05,0,0,2.16E-05,0,0,1.46E-05,9.51E-06,0,1.02E-05,1.70E-05,0,7.83E-06,0,0,0,0,0,3.87E-05,0,7.92E-06,1.07E-05,6.61E-05,1.10E-05,0,0,8.96E-06,1.03E-05,0,1.25E-05,0,1.23E-05,0,0,2.34E-05,1.01E-05,0,0,1.10E-05,0,0,6.11E-06,8.45E-06,0,8.89E-06,0,1.68E-05,0,1.66E-05,0,1.06E-05,0,6.55E-06,0,0,0,8.60E-06,0,0,2.07E-05,1.94E-05,0,0,9.42E-06,2.11E-05,1.62E-05,1.46E-05,0,2.29E-05,0,1.59E-05,2.16E-05,0,7.36E-06,8.16E-06
1528_tnpA_JN849689.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529_qacEdelta_KC820804.1,0,0,0,0,0,0,0,0.000302556,0,0,0,0.000427605,0,0,0,0,0.000190176,0,0,0.000398269,0,0,0,0,0,0,0,0.000181165,0,0,0,0,0,0.000634549,0,0.000178523,0,0,0,0,0,0,0,0,0.000623772,0,0,0,0,0,0,0.001786447,0,0,0,0.000521247,0,0,0,0.000150211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000532047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129499,0,0.000124988,0,0,0,0,0,0,0,0.001999093
1530_tnpA_KU130294.1,0,0,0,0,0,0,0,0,0,0,0,0.000163745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24E-05,0,0,0,0,0,0,0,2.94E-05,0,0,0,0,0,0,0,0,0,0.001987959,0,0,0,0,0,0,0,0,0,0,0,2.54E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531_tnpA_CP003565.1,0.000240915,4.83E-05,0,6.11E-05,8.46E-05,4.13E-05,0,4.96E-05,0,1.97E-05,0,2.90E-05,0,4.02E-05,0,2.16E-05,6.48E-05,0,4.15E-05,1.59E-05,0,0,0,0,3.60E-05,0,5.14E-05,0.000123543,0,0,0,4.50E-05,0.000158447,3.80E-05,2.37E-05,0.000147288,0,6.71E-05,2.08E-05,0,0.000138455,6.82E-05,0,1.46E-05,0,5.29E-05,0,1.95E-05,0.000311052,7.90E-05,1.67E-05,5.40E-05,0,0,0.000218515,0,9.23E-05,7.18E-05,0,0,1.88E-05,2.36E-05,1.95E-05,0,0,4.40E-05,0,0,4.01E-05,0.000298315,2.20E-05,0.000129548,1.79E-05,4.61E-05,0,0,0,1.79E-05,2.15E-05,0,8.85E-05,6.46E-05,2.37E-05,0.00017014,0.000146088,2.83E-05,0,2.15E-05,0,0,1.83E-05,0,4.23E-05,3.87E-05,0,0,0,0,0,8.99E-05,3.34E-05,1.48E-05,1.90E-05,1.56E-05,0,0,1.33E-05,3.18E-05
1532_Tn916-orf18_KC414929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133383,0,0,0,0,0,0,0,0.000118453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119764,0,0,0,0,0,0,0,0,0,0,0,0,4.88E-05,0,0,0,0,0,0,0,0,0,0,0.000364734
1533_tnpA_FAVL01000073.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18E-05,0,0,0,0,0,0,0,6.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124418,0,0,0,0,0,0,0,0.000108126,0,0,0,0,0,0,0,0,0,0,0.000133846,0,0,0,0,0,0,0,0,0,0,0,0,5.38E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535_Tn916-orf20_KC414929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82E-05,0,0,0,0,0,0,2.23E-05,0,0,0,0,0.00012853,0,0,0.000736908
1536_tnpA_EF151283.1,0.002432176,0.001958559,0.001844649,0.004524968,0.000181462,0.001558484,0.006515958,0.001453494,0.003293675,0.001706901,0.006442584,0.00227124,0.000882242,0.001416947,0.003037328,0.003115033,0.001675122,0.001008593,0.002710844,0.001554563,0.000999798,0.002051684,0.004251283,0.001186039,0.00111059,0.001541191,0.002541917,0.001158841,0.001056839,0.002026523,0.001903921,0.00198673,0.002096971,0.001513222,0.001327387,0.001592282,0.001337897,0.001664601,0.002238393,0.001953535,0.003942749,0.00463844,0.002960433,0.002500281,0.001870625,0.00200645,0.007437422,0.00241852,0.003071473,0.004390332,0.002662782,0.003168435,0.001106267,0.001639255,0.001214244,0.001473968,0.001837479,0.002512474,0.002657142,0.001404957,0.001152046,0.001075935,0.001553808,0.001302618,0.001828808,0.002712824,0.001836155,0.002406444,0.002687444,0.002524493,0.001694974,0.002109303,0.002152394,0.001366117,0.0016058,0.000641221,0.001138054,0.002577306,0.001181224,0.004367539,0.002919519,0.004378449,0.002150291,0.002823807,0.002906459,0.000531647,0.001259359,0.002733464,0.003208205,0.001481662,0.002652311,0.004218784,0.002872806,0.001761657,0.001902515,0.002342427,0.005434904,0.003495813,0.005355005,0.006559561,0.00127269,0.001726662,0.002454997,0.004367731,0.00091944,0.000672968,0.001715366,0.002577252
1538_tnpA_KU736879.1,0,0,0,0,0,0,0,0,0,0,0,7.41E-05,0,0,0,0,0,0,0,0.000202101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157923,0,0,0,7.12E-05,0,0,0,0,7.65E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000762041
154_IncL/M(pOXA-48)_1_pOXA-48_JN626286,0,0,0,3.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540_tnpA_CP000646.1,0,0,0,0,0,0,0,0,0,0,0,1.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545_tnpA_CP013054.1,0,0,0,0,0,0,0,0,0,0,0,0.000122892,0,0,0,0,0.000149605,0,0,0.00065794,0,0,0,0,0,0,0,0.000246078,0,0,0,0,0,0.000118139,0,0.000269641,0,0,0,8.25E-05,0,0,0,0,0,0,0,0,0,0,0,0.00010391,0,0,0,0.000280883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.05E-05,0,0,0,0,0,0,0,0.00047598
1546_tnpA_AYLO01000004.1,0,0,0,0,0,0,6.04E-05,0,0,0,0,0.000216445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57E-05,0,0,0,0,0,0,0,0,0,0.000122937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547_tnpA_U66917.2,2.20E-05,2.77E-05,1.36E-05,4.68E-05,0.000131567,6.98E-05,1.95E-05,1.93E-05,4.33E-05,0,0,0.000143405,6.63E-05,2.17E-05,0,4.59E-05,1.93E-05,2.13E-05,0,3.23E-05,3.48E-05,4.44E-05,8.88E-05,1.93E-05,0,0.000134869,6.26E-05,7.34E-05,1.65E-05,7.10E-05,2.86E-05,2.16E-05,7.59E-05,1.81E-05,2.38E-05,2.41E-05,0,5.77E-05,0,0,2.03E-05,4.49E-05,2.13E-05,8.88E-05,1.89E-05,5.80E-05,0,2.36E-05,0.000129928,0,2.39E-05,0.000211517,3.88E-05,0,4.55E-05,1.44E-05,2.53E-05,2.04E-05,2.70E-05,0.000276758,0,2.68E-05,0,0,2.21E-05,0,2.78E-05,2.03E-05,1.94E-05,0,0,2.34E-05,0,7.06E-05,0,0,0,1.83E-05,4.39E-05,0.000126449,7.02E-05,7.19E-05,2.33E-05,6.62E-05,8.99E-05,5.63E-05,3.80E-05,4.58E-05,0,3.38E-05,0,3.98E-05,6.76E-05,0,2.10E-05,3.74E-05,2.28E-05,1.75E-05,0,0,1.55E-05,4.63E-05,1.95E-05,3.24E-05,6.68E-05,3.74E-05,0,5.40E-05
1548_tnpA_FCOK02000138.1,1.22E-05,0,0,2.72E-05,0,0,0,0,0,0,5.17E-05,0,1.03E-05,0,0,0,0,0,0,0,4.93E-05,0,6.63E-05,0,0,0,0,0,0,0,0,2.10E-05,0,1.77E-05,0,0,0,0,5.15E-05,0,0,0,0,0,1.87E-05,1.76E-05,0,0,1.78E-05,0,3.48E-05,1.77E-05,1.64E-05,1.80E-05,0,4.90E-05,0,0,0,0,0,2.24E-05,0,0,0,0,0,0,4.18E-05,0,0,0,0,0,0,0,1.94E-05,0,0,0,1.74E-05,0,0,0,0,0,0,0,0,0,3.92E-05,4.10E-05,0,0,0,0,0,0,0,0,0,0,0,1.39E-05,0,0,0,0
1549_tnpA_CAGJ01000062.1,0,0,0,0,0,0,8.80E-06,2.63E-05,0,0,0,8.81E-05,6.44E-06,0,0,0,0,0,0,2.32E-05,0,0,0,2.20E-05,0,1.09E-05,0,0.000148725,0,1.08E-05,0,0,0,3.79E-05,0,1.01E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104265,0,0,0,5.37E-05,0,0,0,0,0,1.22E-05,0,0,0,0,0,0,0,0,0,1.06E-05,0,0,0,7.57E-06,0,0,0,1.65E-05,0,4.91E-05,0,0,0,2.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18E-05,0,5.86E-06,0,0,0,6.83E-06,0,0
1552_tnpA_CP002881.1,0,3.43E-05,0,0,2.34E-05,0,0,2.38E-05,0,0,0,0.000108603,1.60E-05,0,0,0,0,0,0,8.88E-05,0,0,0,0.000211964,0,0,0,0,0,0,0,6.64E-05,0,0,0,2.57E-05,0,0,0,1.63E-05,0,0,0,0,4.73E-05,4.88E-05,0,0,0,5.07E-05,0,0.000760525,0,0,0,2.11E-05,0,0,0,0,0,6.28E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21E-05,0,0,9.06E-05,0,2.98E-05,0,5.44E-05,0,1.98E-05,0,0,4.23E-05,2.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38E-05,0,0,0
